iter	Logloss
438	0.002570495033
439	0.002569021988
440	0.002564956665
441	0.002556960678
442	0.002552850533
443	0.002549096107
444	0.002545943832
445	0.002541788864
446	0.002539657211
447	0.002535781097
448	0.002532618332
449	0.002527231407
450	0.002525753784
451	0.002523880959
452	0.002521645546
453	0.002518210983
454	0.002513274002
455	0.00251005249
456	0.002508821487
457	0.002505828476
458	0.002501901054
459	0.002500564575
460	0.002495213699
461	0.002489182472
462	0.002488003922
463	0.002485078239
464	0.002479920197
465	0.00247660408
466	0.002471300888
467	0.002467957878
468	0.002456251335
469	0.002454491425
470	0.002453055573
471	0.00245103035
472	0.002448553848
473	0.002434300232
474	0.002430174255
475	0.002424729156
476	0.00242008667
477	0.002411821175
478	0.002409187889
479	0.002404125214
480	0.002398136902
481	0.002393133736
482	0.002390624237
483	0.002388624573
484	0.002381775284
485	0.00237621727
486	0.00236971035
487	0.002368618965
488	0.002362010574
489	0.002360441589
490	0.002358669472
491	0.002355993462
492	0.002346753502
493	0.002340713501
494	0.002336220551
495	0.002324377441
496	0.002321791458
497	0.002320012474
498	0.002318636703
499	0.002316979599
500	0.002311178398
501	0.002309090996
502	0.002296371651
503	0.002291925812
504	0.002289548492
505	0.002283454895
506	0.002279114532
507	0.002278194427
508	0.002274391556
509	0.002272745514
510	0.002268513489
511	0.002267084503
512	0.002262290192
513	0.002259705544
514	0.002257751846
515	0.002253927612
516	0.002248344994
517	0.002246081543
518	0.002244930267
519	0.002240952682
520	0.00223725853
521	0.002218255234
522	0.002216167068
523	0.002212050056
524	0.00219898262
525	0.002197335434
526	0.002195409775
527	0.002188370132
528	0.002186650467
529	0.002185239983
530	0.002175662613
531	0.002170561409
532	0.002165499878
533	0.002159804535
534	0.00215467186
535	0.002153339767
536	0.002152722549
537	0.002150329208
538	0.002149367714
539	0.002144395065
540	0.002141951752
541	0.002137119293
542	0.002135043144
543	0.002132555771
544	0.002128877258
545	0.002125301743
546	0.002120669556
547	0.002119300079
548	0.002116744614
549	0.002114141464
550	0.00211069088
551	0.002108778
552	0.002099932861
553	0.00209822979
554	0.002084645081
555	0.002076350403
556	0.002057515526
557	0.00205418129
558	0.002050826263
559	0.002047365189
560	0.00204613018
561	0.002044914246
562	0.002042067909
563	0.002037865829
564	0.002033908272
565	0.002026786041
566	0.002023686409
567	0.002021269989
568	0.002020462418
569	0.002018760681
570	0.002014697838
571	0.002013412476
572	0.00201091423
573	0.002008951187
574	0.002007138062
575	0.002006398201
576	0.002000781441
577	0.001997751617
578	0.001995247269
579	0.001991239357
580	0.001986675453
581	0.001985926056
582	0.001974916077
583	0.001972394562
584	0.00196847229
585	0.001967282104
586	0.001961779404
587	0.00195888195
588	0.001958179474
589	0.001955832291
590	0.001954052734
591	0.00195111866
592	0.001948326874
593	0.001946788025
594	0.001943019485
595	0.001932288361
596	0.001928139877
597	0.001927019691
598	0.001925844955
599	0.001923579979
600	0.001922444153
601	0.001918881607
602	0.001916091156
603	0.001902959251
604	0.001901055145
605	0.001897426605
606	0.001895975113
607	0.001895284653
608	0.001893554306
609	0.001890899086
610	0.001889077377
611	0.0018775177
612	0.001875608826
613	0.001874942017
614	0.001866167068
615	0.001862182045
616	0.001861692047
617	0.001860848236
618	0.001853218079
619	0.00184927597
620	0.001846700096
621	0.001845581436
622	0.001843109131
623	0.001830605507
624	0.001828776932
625	0.001818851662
626	0.001818204498
627	0.001815649033
628	0.001814441681
629	0.001813800812
630	0.001809184074
631	0.00180642395
632	0.001805960464
633	0.001804487991
634	0.001801005936
635	0.001800008011
636	0.001797571373
637	0.001794213867
638	0.001792288017
639	0.001791195679
640	0.001784412193
641	0.001783953667
642	0.001776755142
643	0.001774606705
644	0.001772500801
645	0.001770654869
646	0.001767767715
647	0.001758176804
648	0.001757555389
649	0.001750545883
650	0.001748099709
651	0.001744846344
652	0.00174389534
653	0.001737773895
654	0.001737157822
655	0.001730200386
656	0.001729631805
657	0.00172845993
658	0.001719273186
659	0.00171785183
660	0.001716931915
661	0.001716062927
662	0.001713795853
663	0.001708430862
664	0.001705274582
665	0.00170350647
666	0.00170117836
667	0.001693585587
668	0.00169261055
669	0.001692000008
670	0.001690342331
671	0.001677176285
672	0.001676023483
673	0.001675436401
674	0.001669343948
675	0.001667323303
676	0.001665756416
677	0.001657216644
678	0.001655461884
679	0.001648918152
680	0.001642483521
681	0.001641661835
682	0.001639917374
683	0.001636987686
684	0.001630679893
685	0.001629534531
686	0.001624062729
687	0.001611999893
688	0.001603671265
689	0.001601480675
690	0.001598865795
691	0.001598036003
692	0.001596972942
693	0.001592780209
694	0.001592242241
695	0.001590073681
696	0.001584130096
697	0.001578316784
698	0.001577120781
699	0.001570896721
700	0.001570393372
701	0.001568960571
702	0.001564206219
703	0.001559036446
704	0.001556965351
705	0.001555209446
706	0.001554017639
707	0.001553503036
708	0.001552463531
709	0.001551315784
710	0.001549831867
711	0.001549022293
712	0.00154702034
713	0.001545962048
714	0.001541416168
715	0.001540306377
716	0.001536787987
717	0.001535448265
718	0.001534418011
719	0.001532993317
720	0.001520633507
721	0.001516853619
722	0.00151344471
723	0.001511432838
724	0.001504015541
725	0.001502537537
726	0.001501212978
727	0.001499149799
728	0.001496634007
729	0.001493037415
730	0.001487647629
731	0.001482367229
732	0.001475133705
733	0.001474659061
734	0.001473876953
735	0.001472264671
736	0.001467478943
737	0.001465538788
738	0.001461840248
739	0.001460317039
740	0.001458579254
741	0.001457098007
742	0.00145199728
743	0.001451029682
744	0.001449798393
745	0.001440255833
746	0.001439807129
747	0.001437983704
748	0.001429300022
749	0.001427669048
750	0.001426960468
751	0.00142602787
752	0.001425683975
753	0.001424967384
754	0.001424509716
755	0.0014225914
756	0.001421386909
757	0.00141726532
758	0.001415533066
759	0.001415093136
760	0.001414356136
761	0.001410901928
762	0.001410180569
763	0.001409846592
764	0.001407940102
765	0.001406240273
766	0.001404826546
767	0.001403634644
768	0.001400258446
769	0.001399095821
770	0.001398687744
771	0.001397979259
772	0.001396114731
773	0.001394785118
774	0.001385363388
775	0.001384451485
776	0.001383733368
777	0.001382862854
778	0.001381735516
779	0.001372305012
780	0.00137119751
781	0.001362886429
782	0.001361711693
783	0.001357856178
784	0.00135717001
785	0.001355928802
786	0.001354592419
787	0.001351842594
788	0.001341426468
789	0.001335456753
790	0.001333981514
791	0.001333566189
792	0.001332911682
793	0.001332277298
794	0.001328233337
795	0.001322516632
796	0.001320809841
797	0.001319865227
798	0.001319244957
799	0.001318843842
800	0.00131821003
801	0.001310228348
802	0.001309862423
803	0.001309230042
804	0.00130092144
805	0.001290308189
806	0.001289903259
807	0.001284518623
808	0.001275967312
809	0.001274840355
810	0.001274264336
811	0.001273070335
812	0.001271940804
813	0.001270943642
814	0.001270572948
815	0.001269800568
816	0.001269426346
817	0.001267785358
818	0.001267141724
819	0.001266537285
820	0.001262770462
821	0.001259804916
822	0.0012586689
823	0.001257648849
824	0.001256138039
825	0.001248844528
826	0.001248496151
827	0.001247907162
828	0.001242538452
829	0.001241684914
830	0.001236212826
831	0.001235859966
832	0.001235522652
833	0.001233721542
834	0.001232378769
835	0.001227396774
836	0.001226783371
837	0.001226214504
838	0.00122531147
839	0.001223877525
840	0.001223553085
841	0.001221475029
842	0.00121934557
843	0.00121827116
844	0.001216637897
845	0.00121586113
846	0.001215577126
847	0.001211606407
848	0.001211019325
849	0.001210241985
850	0.001209814453
851	0.001204942322
852	0.001197749424
853	0.001197425556
854	0.001197089958
855	0.001196358013
856	0.001195371056
857	0.00119484148
858	0.001193805885
859	0.001192814827
860	0.001192312717
861	0.001190796661
862	0.001190475082
863	0.001187139034
864	0.001185687065
865	0.001184978104
866	0.00118443222
867	0.001183578968
868	0.001181519127
869	0.001179009819
870	0.001178713608
871	0.001178183365
872	0.001176848793
873	0.001176381969
874	0.001175432491
875	0.001173086739
876	0.001166368771
877	0.001163732338
878	0.001161477089
879	0.00116055851
880	0.001158954334
881	0.001155830574
882	0.00115495882
883	0.001154492569
884	0.001153799248
885	0.001149172211
886	0.001148752594
887	0.001145319748
888	0.00114486618
889	0.001143513489
890	0.001142659283
891	0.001141361332
892	0.001140444374
893	0.001138606071
894	0.001137158775
895	0.001133434868
896	0.001132152081
897	0.001128736496
898	0.001127860928
899	0.001126581573
900	0.001125809574
901	0.001125428772
902	0.001124139023
903	0.001117008018
904	0.001116717911
905	0.001115913391
906	0.001114237976
907	0.001113790894
908	0.001113335228
909	0.001112193394
910	0.001111708641
911	0.001109637737
912	0.00110830307
913	0.001108008385
914	0.001107390118
915	0.001106562233
916	0.001106096649
917	0.001101731014
918	0.001100605011
919	0.001099533939
920	0.001098125935
921	0.001093884277
922	0.001092823601
923	0.00108719902
924	0.001086001587
925	0.00108533802
926	0.001084547424
927	0.001081927967
928	0.001081257248
929	0.001079590988
930	0.001078764343
931	0.001076896667
932	0.001076630783
933	0.001075988388
934	0.001075259018
935	0.001074757385
936	0.00107393055
937	0.001068199348
938	0.001067475033
939	0.001066365433
940	0.001063655281
941	0.001063076019
942	0.001062055969
943	0.001061444283
944	0.001060648155
945	0.001059839821
946	0.001059593964
947	0.001059368324
948	0.001054110432
949	0.001053737354
950	0.001053466606
951	0.00105290699
952	0.001049429226
953	0.001048654366
954	0.001047378922
955	0.001046643734
956	0.001046034241
957	0.001043121338
958	0.001042765999
959	0.001037727642
960	0.001036722565
961	0.001035743904
962	0.001032656479
963	0.001032447338
964	0.001032031441
965	0.001031402683
966	0.00103080368
967	0.001028273201
968	0.001021345806
969	0.001020711327
970	0.001019817543
971	0.001019039536
972	0.001018448162
973	0.001017020607
974	0.001015993595
975	0.00101559763
976	0.001010482407
977	0.001009740257
978	0.001009162521
979	0.001008245659
980	0.001006935501
981	0.001006275177
982	0.001005702591
983	0.001005519009
984	0.001000240326
985	0.000999080658
986	0.000996616745
987	0.0009918894768
988	0.0009896220207
989	0.0009882657051
990	0.000987761116
991	0.0009833871841
992	0.0009828256607
993	0.0009824292183
994	0.0009789963722
995	0.0009772343636
996	0.0009766192436
997	0.000974968338
998	0.0009735830307
999	0.0009724573135
